timestamp,error
0.109962941,0.8316883669175603
0.153060913,0.8303734080392668
0.202040673,0.8291790254962941
0.236743689,0.7806618550621365
0.28908372,0.7297487421621283
0.336048365,0.6378860228292884
0.388270855,0.5491439364207218
0.436050415,0.46425083159670444
0.485689402,0.2969684102211505
0.53576684,0.14254918135697414
0.620716811,0.022516013701403104
0.663761139,0.3332616569308491
0.714784384,0.45080829512075704
0.763857127,0.5150375072976496
0.814886332,0.6269048142503895
0.864006996,0.6391654500099038
0.914149285,0.5644271919428347
0.96331954,0.44852802162351635
0.997339249,0.37566821271933515
1.046610832,0.24881270146013268
1.1407194139999999,0.030430047598962506
1.202005148,0.37607337064018465
1.251072407,0.5341846886140627
1.283958674,0.801014848179479
1.334944964,0.9223147239122063
1.384062767,1.1273109153772982
1.4339203839999999,1.2653328131349382
1.4833269119999999,1.3873767685072238
1.533703804,1.51635142001986
1.583226443,1.3268916646512423
1.714188338,1.3236836164550676
1.75747037,0.8503473325098398
1.807839155,0.6614834208343341
1.857097864,0.464155629292599
1.907979012,0.27103547080261947
1.965594769,0.013751919546842739
2.007985354,0.31223066993343895
2.057299137,0.550245454004525
2.108345032,0.7732796387123715
2.141038895,0.9907079631512157
2.2392592430000002,1.1742038519305464
2.290284157,1.4065408926423588
2.337468624,1.4770294556611439
2.386458636,1.5123899342166958
2.438270569,1.5233026365147708
2.486693621,1.4849171340557845
2.536971331,1.4389206251878437
2.5703921320000003,1.3647809008651
2.6202771670000002,1.248526981670901
2.669794083,1.1045591903933416
2.762771845,0.9279621064315933
2.822224856,0.6076128161244769
2.856067896,0.4526318183690998
2.905397415,0.3390841270827276
2.956240893,0.2956926910621842
3.005608321,0.29634823865212145
3.056150675,0.37720362889807424
3.105573416,0.4934014700780516
3.139576912,0.6086968555742791
3.188958645,0.7468510878058474
3.289186478,0.8985482214720926
3.332750798,1.0708643593938048
3.383965016,1.1148356717548826
3.433141947,1.1222073943941262
3.483161688,1.110528839755533
3.532361269,1.0910544901993684
3.585558176,1.0746506277490142
3.666219473,1.0474744501471442
3.717940092,0.9941235042683076
3.81287098,0.9123259640444985
3.859155178,0.7207284409502108
3.908607483,0.6208026587882385
3.95918274,0.5403944923765143
4.0086236,0.45546842586039027
4.067448378,0.35704790895752625
4.142126799,0.1762575000974269
4.192758322,0.027686502733920815
4.242238045,0.10237702732904141
4.35192132,0.14867211838595962
4.430442095,0.6762342185259531
4.481520891,0.9241689011455472
4.530004025,0.9055916503920896
4.582173586,0.8245886262763047
4.629861355,0.8213297711445637
4.714051962,0.588766283194514
4.763111353,0.43738339152524497
4.861747504,0.3175220218600481
4.906042815,0.12033022019305273
4.955653668,0.05744740028534734
5.005549908,0.1716490437180631
5.05550623,0.24094419953777124
5.105522871,0.29610908521510604
5.139569044,0.39721577662605223
5.192632675,0.5285955672369376
5.238987923,0.7060994632961419
5.289579392,0.947625454601642
5.392402888,1.1799717739562499
5.436371327,1.2010688216008467
5.485401392,1.1750658984418
5.534384013,1.1270580225072822
5.567780018,1.0663453652226833
5.6184217929999996,0.9659151717233141
5.667811156,0.8541335054071291
5.718520165,0.7573328780083424
5.76773119,0.681632493235913
5.817844868,0.6008294446671099
5.914881707,0.558884210937868
5.957321883,0.6283622365965775
6.007225037,0.7141280491265012
6.057377577,0.7830207691112472
6.107532978,0.8433625781618868
6.141223908,0.9105707797118221
6.191140414,0.9835894833591938
6.240576983,1.0424304563223123
6.291459322,1.085301689065099
6.340581179,1.1156151534704306
6.439308882,1.1500312819393863
6.481682062,1.166982551477282
6.531424523,1.1812953563405864
6.5826447009999995,1.2109292371077425
6.616205693,1.2405175910555313
6.66570592,1.2649840828473344
6.714776755,1.2910735156578914
6.764866114,1.3168818028611438
6.815139532,1.3433409987075695
6.867093563,1.3519293441854714
6.973183155,1.3474325201392099
7.058218241,1.2556577738519814
7.139605046,1.1163965363727768
7.189576388,1.051358152333075
7.241079331,0.9673995634219188
7.290835381,0.9283149715758596
7.339558602,0.9102445554014347
7.389626742,0.8782988349048333
7.48862958,0.8416245214095954
7.531114817,0.7253133413940969
7.581225872,0.6386346159223542
7.631959677,0.535323599495654
7.666353226,0.4609432669777318
7.71514988,0.42717121560196913
7.764507056,0.4059858951573916
7.814463616,0.4172957678591098
7.864477158,0.4410978790629052
7.915114165,0.419341213255938
8.014199734,0.39815621616581254
8.059966326,0.39330779407618754
8.093896866,0.3199389903748462
8.143525362,0.2685710932466314
8.193602562,0.23853508567823445
8.244297982,0.2782806447444326
8.296385289,0.2013330247345
8.344878912,0.14533497124809935
8.377887011,0.19635251068123338
8.427597761,0.1466059377923865
8.525507212,0.10550008223532581
8.567571163,0.17715695057599978
8.617715836,0.15499048323171083
8.667612553,0.2437200523839187
8.717768193,0.23706261500578174
8.767712355,0.23487810237093099
8.81769681,0.26931174712773887
8.86754179,0.2116494505679709
8.91767788,0.29337193734008693
8.96756053,0.3035499065772842
9.050022602,0.24916823234475527
9.092530489,0.30653598334347354
9.142200709,0.3509141925601009
9.192395211000001,0.41783000384656477
9.245019198,0.3945796392301746
9.29258132,0.33573147443562235
9.342172861,0.4448233645429567
9.376101494,0.3798306153832196
9.429644108,0.2555174188222291
9.475338936,0.2721858244667339
9.574963332,0.26608282715447995
9.617039442,0.1037275099371171
9.666934014,0.09251893546895351
9.717052222,0.07529806739818934
9.76761818,0.007720396834343779
9.817243338,0.04825154679292121
9.867058516,0.0338831616950559
9.900981188,0.022161807202050188
9.952604056,0.004420553238943858
10.000427246,0.10445056626800198
10.098742724,0.15545232283763255
10.142488957,0.13859737050296372
10.194814682,0.18653710271104718
10.248742104,0.19482176474005275
10.296792746,0.3585308628355355
10.346029282,0.5091552609464878
10.380405426,0.6195779332106515
10.425810337,0.7669049450430352
10.47508359,0.9332568242994541
10.524863959,1.0079393083924204
10.622675181,1.0320721108779938
10.667042256,1.0120702409184381
10.716224432,0.9786341863806802
10.766157151,0.9321676460072035
10.816918373,0.8862408590150346
10.86625433,0.8441513567688816
10.916215658,0.796603627694966
10.952273131,0.753385119409252
11.00026083,0.7379336790425746
11.050294876,0.7426363585421649
11.150133848,0.7460939687059827
11.194833517,0.7297301537358125
11.244428873,0.7222016049374118
11.295356751,0.741319300906877
11.378878832,0.819418144365351
11.427693606,0.8232646591675645
11.47830987,0.8195764662329394
11.527401924,0.784577183681963
11.57771492,0.7304852377077933
11.680582047,0.720413279273119
11.727503538,0.6663890391417437
11.760754824,0.6073326876009202
11.811037541,0.5178498179717286
11.861669302,0.3946272259903951
11.910701752,0.32269051977053587
11.961436272,0.31763113593603176
12.010455132,0.32850092609926307
12.060237408,0.4158755918290664
12.093789816,0.47230004639971757
12.192708969,0.42472492462622835
12.253314019,0.27412872844334024
12.30363822,0.2709926619784917
12.336714506,0.1785449428603405
12.386483431,0.03922982768006733
12.436639548,0.08825120196688152
12.486073256,0.05683678749369059
12.522052527,0.17392406257565574
12.569381476,0.2684560606174704
12.619523764,0.30571843662489906
12.718404532,0.41632600830464916
12.760710717,0.4097977634450003
12.810567141,0.4642674231786881
12.862244606,0.4093630951992697
12.910725117,0.36329794824288375
12.96081686,0.3471561906204581
13.011218787,0.3315118743671033
13.045120955,0.19816302921781537
13.094622612,0.14535847726349194
13.144269705,0.13619818107699944
13.242934943,0.05523364895279048
13.28607297,0.11859239700986457
13.33689785,0.16243474703304117
13.38594389,0.27773907695522504
13.437359095,0.39020779624017354
13.486332894,0.533720643811884
13.535976887,0.7159545604000095
13.57420063,0.8904324673365926
13.622342348,0.9656784187302421
13.668997288,1.0509311324079635
13.765936613000001,1.1237319161338997
13.811738015,1.3347784707965884
13.860855341,1.3981957993714746
13.911276102,1.4644117466048185
13.968342066,1.536372911654527
14.014065743,1.5519438720107153
14.061701536,1.5669412315296247
14.094008446,1.5477334699916443
14.145712853,1.4622449909825845
14.193957091,1.3144664161657325
14.288402796,1.1512967864895018
14.331254721,0.8812060750558812
14.380981207,0.7557272039871972
14.434756756,0.643139258141499
14.480998278,0.536476120338792
14.530854464,0.4860057009457277
14.580986977,0.41943617035308445
14.631413698,0.3910358915863177
14.68200469,0.3415618938712768
14.813207627,0.17661022965170403
14.856778622,0.09954302005535309
14.906793595,0.04295699890511839
14.957180977,0.24712548338675422
15.006912947,0.19220441900018503
15.057121277,0.12007853947864233
15.107021094,0.17068903362707832
15.140301943,0.2502254055405355
15.190329552,0.18993189217260786
15.239582062,0.25167840885487625
15.341055155,0.3205250056906963
15.383360148,0.17735050955775122
15.43336463,0.22763616336763515
15.483555794,0.13080312429498275
15.533699513,0.1721715970691693
15.567477942,0.28516382713566246
15.616788388,0.2211945063882248
15.666469097,0.19630013802725443
15.716928482,0.23992652068506715
15.767438412,0.16972154122188687
15.865708351,0.08205039953732518
15.909315825,0.1393029429340107
15.960204602,0.12210547880435962
16.009512902,0.07890440048718261
16.059021712,0.10138448291666058
16.092863083,0.14111410967614102
16.142681122,0.09131466420188872
16.192605019,0.15316108410381823
16.242508173,0.2335103725101606
16.292994499,0.19119842308115498
16.39299345,0.3097969806226555
16.441655398,0.3564547716593114
16.475047589,0.4713486244125211
16.525386095,0.4640346123731889
16.575218439,0.4671939874504414
16.625161648,0.548100429105477
16.680392504,0.536183469381935
16.72833848,0.5027913607979222
16.788485527,0.5062600918827092
16.833054304,0.42438452027943274
16.9406178,0.33335425389361584
17.037319422,0.07859864444868525
17.111441136,0.10553645841402282
17.161036969,0.1806885873426376
17.204671383,0.369576346493079
17.249472857,0.5476795964388974
17.301761627,0.6569666941328469
17.332917929,0.7703620021585347
17.436654806,0.9461864799474102
17.483937502,1.2543102572293465
17.534322024,1.329957224725956
17.569471835999998,1.407604288709431
17.617277384,1.4645905434616875
17.667200565999998,1.4629806280128022
17.717261792,1.395456537599439
17.767482996,1.257036057303198
17.817157269,1.0652580670989398
17.867778302,0.8440956274452422
17.943762064,0.5613751567331464
18.003427983,0.005092604353092334
18.053641796,0.22314412824483565
18.10342598,0.367068805399269
18.153569937,0.47652168001279405
18.189060688,0.5447526294448581
18.237665415,0.5125879082665554
18.288062573,0.41219329279724604
18.336931467,0.2459520146568308
18.38870883,0.04737273515795182
18.487232685,0.17450304153067964
18.530248165,0.6260288266663072
18.580326557,0.8458508201376818
18.630643845,1.0161810415505235
18.663475514,1.095335399385538
18.71355772,1.2286338302131288
18.763477087,1.3615133030054216
18.815266848,1.4379855516738043
18.863398314,1.4821495335484838
18.914026022,1.4988718245525896
19.009069205,1.4806870663343878
19.052376986,1.3079606697246162
19.102412939,1.1413797843497164
19.152460337,0.904438449036808
19.202299595,0.6866939629370865
19.237226963,0.4682286180533517
19.285879374,0.2070489694219253
19.336029053,0.043009879580432564
19.387096405,0.29027387171003793
19.437276364,0.5718836228723407
19.529762984,0.9786590564984461
19.572943688,1.6338443682082966
19.623116732,1.5370649272390742
19.673184872,1.4247934393197632
19.722138882,1.5232456084750239
19.772421599,1.7231301786986855
19.806053639,1.607303882881563
19.856076956,1.4296280164102126
19.906152964,1.2371195881438721
19.955693484,1.0612978544884866
20.051373005,0.8441458417089789
20.094887495,0.5080222024893148
20.143603564,0.3779568238323672
20.195113659,0.26973475804028335
20.243750334,0.16726202707535576
20.291257859,0.02824188442644293
20.346804142,0.12049605476029956
20.403728485,0.3211734147034768
20.479766846,0.8443719176236031
20.583819866,1.1909773068633673
20.631598234,1.7467253624295331
